Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price
5368,4421,6.0,9.0,3,1998.0,Urban,Good,Attached,1353371
5369,3862,6.0,7.0,1,2020.0,Downtown,Good,Detached,910871
5370,6497,12.0,12.0,1,,Urban,Excellent,Attached,3284169
5371,3571,7.0,7.0,3,1953.0,Urban,Good,Yes,561215
5372,15000,12.0,12.0,4,1966.0,Urban,Fair,Detached,3357324
5373,5168,7.0,9.0,7,2009.0,Urban,Fair,Yes,1701856
5374,1821,4.0,4.0,3,2017.0,Rural,Good,Detached,281809
5375,1276,1.0,2.0,1,2016.0,Downtown,,,283458
5376,7666,12.0,12.0,1,1986.0,Downtown,Fair,No,1325254
5377,3099,3.0,5.0,1,2017.0,Downtown,Good,No,916642
5378,15000,12.0,12.0,4,1958.0,Suburban,Excellent,Yes,5000000
5379,3613,7.0,6.0,4,1981.0,Urban,Good,Detached,519144
5380,11412,12.0,12.0,3,,Downtown,Good,Yes,5000000
5381,2901,5.0,5.0,2,1943.0,Downtown,Good,No,729118
5382,2253,4.0,4.0,2,2019.0,Suburban,Excellent,Detached,743202
5383,2442,5.0,4.0,2,1963.0,Urban,Poor,No,236238
5384,5828,9.0,10.0,2,1958.0,Urban,Good,No,1374134
5385,7805,12.0,12.0,4,,Urban,Excellent,Attached,4545655
5386,1489,1.0,2.0,2,1987.0,Downtown,Fair,No,95875
5387,3008,3.0,5.0,1,2010.0,Urban,Fair,No,347550
5388,3551,3.0,5.0,3,1998.0,Urban,Good,No,738110
5389,2483,4.0,5.0,2,1970.0,Urban,Poor,No,266192
5390,2076,2.0,4.0,1,1960.0,Urban,Poor,Attached,64048
5391,4863,8.0,8.0,1,1973.0,Downtown,Fair,Attached,555035
5392,2561,4.0,3.0,2,1982.0,Urban,Fair,Detached,194848
5393,10776,12.0,12.0,3,2007.0,Urban,Poor,Yes,2238354
5394,1488,5.0,4.0,1,1995.0,Rural,Poor,Detached,186996
5395,3490,7.0,7.0,4,2018.0,Suburban,Excellent,Yes,1077505
5396,2332,5.0,5.0,2,1988.0,Suburban,Poor,Attached,244452
5397,1114,4.0,4.0,1,1993.0,Urban,,Attached,286898
5398,8427,12.0,12.0,3,2011.0,Urban,Good,Attached,3631906
5399,5275,10.0,10.0,3,1998.0,Urban,Excellent,Yes,3246524
5400,1980,3.0,3.0,2,1990.0,Urban,Fair,Detached,225973
5401,3565,5.0,7.0,1,1960.0,Downtown,Fair,Yes,269995
5402,1862,3.0,3.0,1,1991.0,Rural,Poor,Detached,70878
5403,1241,5.0,3.0,1,1959.0,Downtown,Fair,No,99421
5404,1006,1.0,1.0,1,2018.0,Downtown,Excellent,No,297386
5405,1014,2.0,2.0,1,2000.0,Downtown,Good,No,309988
5406,3516,7.0,7.0,1,,Downtown,Good,No,1662684
5407,3679,5.0,6.0,1,2009.0,Downtown,Fair,No,569102
5408,6451,12.0,12.0,2,1982.0,Downtown,Fair,No,1545675
5409,8933,12.0,12.0,4,2020.0,Urban,Good,No,2555745
5410,2768,6.0,6.0,2,2002.0,Urban,Good,Attached,657776
5411,3396,6.0,6.0,2,2019.0,Urban,Good,No,894021
5412,2175,3.0,4.0,1,1980.0,Downtown,Fair,No,155215
5413,1854,3.0,2.0,4,1982.0,Urban,Good,No,330313
5414,2439,3.0,4.0,1,2019.0,Downtown,Excellent,No,613515
5415,4976,8.0,7.0,3,1970.0,Urban,Poor,Attached,748102
5416,2232,3.0,3.0,1,1984.0,Urban,Good,Detached,214930
5417,15000,12.0,,3,,Urban,Excellent,Attached,5000000
5418,10335,12.0,12.0,2,2012.0,Downtown,Excellent,Yes,4442520
5419,3322,2.0,4.0,1,1986.0,Downtown,Fair,No,197456
5420,1268,3.0,2.0,1,2015.0,Downtown,Good,No,274332
5421,1870,2.0,3.0,2,1967.0,Suburban,Fair,Detached,122460
5422,1649,6.0,4.0,2,1951.0,Urban,Fair,No,239085
5423,4325,5.0,7.0,4,1990.0,Suburban,Good,Attached,1858579
5424,1858,2.0,2.0,2,1983.0,Urban,Good,Attached,230746
5425,1046,4.0,3.0,1,2011.0,Downtown,Good,Yes,278034
5426,1007,3.0,3.0,1,1968.0,Urban,Poor,Yes,84098
5427,1215,2.0,4.0,1,2025.0,Downtown,Excellent,Yes,577893
5428,6594,12.0,12.0,4,1962.0,Suburban,Good,Attached,1400000
5429,1733,3.0,2.0,1,1960.0,Downtown,Poor,Yes,74477
5430,1152,3.0,3.0,1,1958.0,Rural,Fair,Attached,72924
5431,6041,12.0,12.0,4,1966.0,Rural,Fair,,959626
5432,5174,9.0,10.0,2,1983.0,Downtown,Fair,Attached,786877
5433,2149,5.0,5.0,2,2019.0,Downtown,Fair,Yes,558524
5434,3444,6.0,6.0,1,,Downtown,Good,No,1362064
5435,8349,12.0,12.0,2,2017.0,Urban,Good,Detached,1843629
5436,8255,,12.0,4,1975.0,Suburban,Fair,Yes,2513058
5437,2945,5.0,5.0,3,1983.0,Suburban,Fair,Attached,520198
5438,3680,6.0,6.0,2,1987.0,Urban,Good,No,697504
5439,9924,12.0,12.0,4,1973.0,Rural,Fair,Detached,2618920
5440,7059,12.0,12.0,4,2008.0,Suburban,Good,Attached,3189147
5441,1940,4.0,5.0,2,2012.0,Urban,Good,Yes,470422
5442,6223,12.0,12.0,3,1945.0,Downtown,,Yes,1792416
5443,7249,12.0,12.0,3,1948.0,Urban,Excellent,Yes,2568270
5444,1473,2.0,4.0,1,2016.0,Urban,Fair,Attached,144166
5445,2008,5.0,4.0,3,2013.0,Urban,Good,Yes,461421
5446,2358,3.0,5.0,1,2015.0,Suburban,Good,Attached,674213
5447,2451,4.0,3.0,2,1971.0,Suburban,Poor,Yes,149441
5448,13927,12.0,12.0,3,2011.0,Urban,Good,Detached,3212227
5449,3803,6.0,8.0,1,1976.0,Downtown,Fair,Yes,885121
5450,5850,9.0,9.0,4,1952.0,Urban,,Yes,1701549
5451,10042,12.0,12.0,4,2019.0,Urban,Good,,4145732
5452,5501,7.0,8.0,4,1966.0,Suburban,Poor,Attached,970298
5453,2560,6.0,8.0,1,1998.0,Urban,Good,Attached,725944
5454,10518,,12.0,4,1980.0,Urban,Good,Yes,4065056
5455,2685,7.0,6.0,2,1962.0,Downtown,Poor,No,418299
5456,6771,12.0,12.0,3,1961.0,Urban,Good,Attached,2557985
5457,1108,1.0,1.0,1,1994.0,Downtown,Fair,Detached,112937
5458,1784,2.0,3.0,2,1999.0,Suburban,Fair,Attached,314517
5459,1987,2.0,4.0,2,1984.0,Urban,Good,Detached,272088
5460,2036,2.0,3.0,1,2015.0,Downtown,,No,937936
5461,2333,4.0,4.0,1,1992.0,Downtown,,Attached,842515
5462,2936,6.0,7.0,4,1993.0,Rural,Poor,No,528525
5463,2564,6.0,6.0,1,2015.0,Downtown,Good,No,484810
5464,1715,2.0,3.0,1,1974.0,Downtown,,Yes,69515
5465,4405,5.0,7.0,1,,Downtown,Excellent,No,2619532
5466,6917,12.0,12.0,2,1995.0,Urban,Excellent,Detached,2406462
5467,7716,12.0,12.0,7,1990.0,Downtown,Fair,No,3665517
5468,5687,8.0,10.0,1,1978.0,Downtown,Fair,Detached,845281
5469,6070,12.0,12.0,3,1956.0,Urban,Excellent,Attached,2930740
5470,1039,3.0,1.0,1,2017.0,Urban,Fair,Attached,154070
5471,8062,12.0,12.0,1,1994.0,Downtown,Excellent,Yes,5000000
5472,992,1.0,2.0,1,1983.0,Downtown,Good,Yes,160532
5473,5940,10.0,9.0,4,1964.0,Urban,Fair,Yes,914195
5474,15000,12.0,12.0,3,2003.0,Suburban,Good,Attached,4120216
5475,2928,5.0,5.0,1,2017.0,Downtown,Excellent,No,1492569
5476,11406,12.0,12.0,3,1969.0,Rural,Fair,Yes,2208240
5477,2964,3.0,4.0,3,2025.0,Urban,Good,Detached,711995
5478,4944,8.0,9.0,3,,Urban,Fair,No,1053198
5479,3174,5.0,4.0,3,1978.0,Suburban,Fair,Detached,333379
5480,4042,5.0,7.0,2,1992.0,Downtown,Poor,Yes,463092
5481,3082,2.0,4.0,1,,Downtown,Fair,Yes,621457
5482,12665,,12.0,4,1984.0,Rural,Fair,Detached,3216940
5483,6628,12.0,12.0,4,1962.0,Urban,Good,Attached,2384352
5484,12185,12.0,12.0,3,1982.0,Urban,Good,No,3760756
5485,2712,5.0,4.0,2,1968.0,Downtown,Poor,No,222706
5486,1584,4.0,5.0,2,1998.0,Urban,Good,No,384310
5487,3706,5.0,6.0,3,1997.0,Suburban,Good,Detached,632466
5488,2742,5.0,6.0,4,2004.0,Rural,Fair,Detached,487334
5489,4706,7.0,8.0,4,,Urban,Good,Detached,1432857
5490,7040,12.0,12.0,2,1948.0,Downtown,,Attached,1263606
5491,5691,10.0,10.0,4,1995.0,Urban,Fair,Yes,1476206
5492,3684,6.0,5.0,2,1986.0,Downtown,,No,693999
5493,1235,1.0,2.0,1,,Urban,Fair,Yes,113512
5494,1210,2.0,2.0,1,2007.0,Downtown,,No,413243
5495,3120,5.0,5.0,1,1984.0,Urban,Fair,No,223391
5496,7517,12.0,12.0,4,1975.0,Rural,Fair,Attached,2517030
5497,2834,3.0,3.0,1,2001.0,Downtown,Poor,No,136605
5498,3470,6.0,8.0,4,2020.0,Urban,Excellent,No,1025913
5499,1234,1.0,2.0,1,1992.0,Rural,Fair,,43790
5500,2463,2.0,4.0,1,1999.0,Urban,Fair,Attached,247557
5501,4042,7.0,6.0,4,1967.0,Urban,Fair,No,624939
5502,4198,10.0,8.0,2,1957.0,Downtown,Poor,No,665593
5503,10498,12.0,12.0,3,1984.0,Urban,Good,Attached,3512484
5504,2889,4.0,5.0,4,2012.0,Urban,,Yes,472376
5505,860,1.0,2.0,1,1984.0,Urban,Good,No,84489
5506,3774,6.0,6.0,2,1989.0,Urban,Poor,Yes,379265
5507,11117,12.0,12.0,2,1956.0,Downtown,Fair,Yes,1298851
5508,1620,5.0,5.0,1,2019.0,Downtown,Excellent,No,854275
5509,2217,4.0,5.0,2,2004.0,Suburban,,,272069
5510,701,3.0,1.0,1,2011.0,Urban,Fair,No,87876
5511,3307,5.0,6.0,1,,Downtown,Good,Yes,851780
5512,3332,5.0,7.0,1,2002.0,Downtown,Fair,No,488329
5513,6396,12.0,12.0,4,1971.0,Suburban,Good,Detached,1697172
5514,4243,8.0,8.0,3,1948.0,Urban,Good,No,563148
5515,4683,8.0,10.0,4,1992.0,Suburban,Fair,Yes,959123
5516,13259,12.0,12.0,4,1981.0,Urban,Excellent,No,3907396
5517,7853,12.0,12.0,4,1990.0,Suburban,Excellent,Yes,1306903
5518,9180,12.0,12.0,3,1995.0,Urban,Good,Detached,3158343
5519,2572,4.0,4.0,3,1964.0,Rural,Fair,Detached,218864
5520,8188,12.0,12.0,4,1993.0,Rural,Excellent,Yes,3388454
5521,3344,4.0,5.0,4,2012.0,Rural,Good,Detached,743920
5522,1820,3.0,3.0,3,1932.0,Suburban,Poor,,152493
5523,2827,6.0,6.0,2,2003.0,Urban,Fair,No,451611
5524,11047,,12.0,3,2017.0,Suburban,Fair,Detached,2883471
5525,2145,3.0,3.0,3,2017.0,Urban,Excellent,Yes,828954
5526,1944,3.0,3.0,2,1990.0,Urban,Poor,Attached,139662
5527,2439,4.0,3.0,3,1971.0,Urban,Excellent,Attached,403277
5528,2947,4.0,4.0,2,2012.0,Urban,Good,No,546423
5529,2746,5.0,4.0,4,1970.0,Urban,Poor,Yes,386373
5530,6870,12.0,12.0,3,1983.0,Urban,Fair,Attached,1076155
5531,3928,6.0,6.0,3,1965.0,Urban,Fair,Yes,382861
5532,687,2.0,3.0,1,2000.0,Urban,Fair,No,135572
5533,13212,,12.0,4,1986.0,Urban,Good,Yes,5000000
5534,934,1.0,2.0,1,1976.0,Urban,Poor,Yes,26461
5535,1307,2.0,4.0,1,,Urban,Good,Yes,313723
5536,2998,5.0,7.0,2,2011.0,Urban,Fair,No,551037
5537,12023,12.0,12.0,4,2005.0,Urban,Fair,Attached,5000000
5538,2107,4.0,5.0,1,1965.0,Downtown,Poor,No,166229
5539,6434,12.0,12.0,4,1997.0,Urban,Excellent,Yes,2999215
5540,3387,7.0,7.0,4,1998.0,Suburban,Fair,Attached,1353170
5541,7581,12.0,12.0,1,1997.0,Downtown,Fair,Attached,3299957
5542,7439,12.0,12.0,2,2011.0,Downtown,Excellent,No,2688706
5543,4082,4.0,5.0,4,1990.0,Suburban,Poor,Attached,824985
5544,1767,4.0,5.0,1,2004.0,Downtown,Good,No,684939
5545,6485,12.0,12.0,3,2019.0,Urban,Good,,2160695
5546,2177,4.0,2.0,2,1972.0,Suburban,Poor,Detached,163253
5547,991,3.0,3.0,1,1991.0,Downtown,Excellent,No,657350
5548,4238,8.0,10.0,4,1991.0,Rural,Poor,Yes,1012345
5549,2101,5.0,4.0,1,1983.0,Downtown,Fair,No,228112
5550,4577,8.0,10.0,2,2001.0,Downtown,Good,No,1859789
5551,4920,7.0,9.0,4,1954.0,Suburban,Poor,Detached,525007
5552,1470,1.0,2.0,1,1965.0,Downtown,Poor,No,71271
5553,2504,4.0,4.0,1,2002.0,Downtown,Good,No,2663159
5554,10164,12.0,12.0,1,2013.0,Downtown,Fair,No,1585277
5555,2525,6.0,6.0,2,2009.0,Urban,,No,400507
5556,1512,3.0,3.0,3,1957.0,Suburban,Fair,Attached,160515
5557,3606,5.0,6.0,1,1963.0,Downtown,Poor,Yes,273369
5558,3907,8.0,7.0,1,1978.0,Urban,Good,Attached,571168
5559,2996,7.0,6.0,4,1979.0,Urban,Fair,Attached,550880
5560,2038,3.0,4.0,1,2021.0,Downtown,Excellent,No,875328
5561,3833,7.0,7.0,1,1973.0,Downtown,,Detached,684600
5562,3208,6.0,5.0,3,1975.0,Rural,Poor,Detached,345033
5563,3127,7.0,6.0,3,1961.0,Urban,Good,No,564493
5564,1112,3.0,2.0,1,1998.0,Rural,Good,Detached,98737
5565,1339,4.0,4.0,1,1949.0,Suburban,Good,Attached,171276
5566,8000,12.0,12.0,2,1967.0,Downtown,,No,1882444
5567,3279,7.0,6.0,2,2000.0,Downtown,Fair,Attached,506736
5568,8306,12.0,,4,2014.0,Urban,Good,Yes,3819332
5569,2292,5.0,5.0,3,1947.0,Urban,Good,No,327864
5570,9888,,12.0,4,1980.0,Urban,Fair,Yes,2192598
5571,1646,2.0,2.0,1,1974.0,Downtown,Good,Attached,357140
5572,4932,8.0,9.0,3,2015.0,Urban,Good,No,867250
5573,4631,6.0,9.0,4,2020.0,Urban,Excellent,Detached,1718360
5574,7436,12.0,12.0,2,1942.0,Urban,Fair,Attached,1053892
5575,5421,8.0,9.0,2,1955.0,Downtown,Fair,Detached,971116
5576,6949,12.0,12.0,4,2011.0,Suburban,Excellent,Detached,3921026
5577,8801,12.0,12.0,4,1978.0,Rural,,Detached,1344679
5578,13414,12.0,12.0,2,1960.0,Downtown,Good,Yes,2960203
5579,3957,5.0,8.0,1,2005.0,Urban,Good,No,779012
5580,1281,2.0,2.0,1,1970.0,Urban,Good,Detached,123531
5581,3968,5.0,4.0,1,1951.0,Downtown,Fair,No,202113
5582,1787,2.0,3.0,1,2004.0,Downtown,Good,Detached,517993
5583,4398,9.0,7.0,4,1997.0,Urban,Poor,No,831819
5584,3301,6.0,6.0,3,2016.0,Urban,Fair,Yes,1068087
5585,5504,10.0,12.0,2,1991.0,Downtown,Poor,No,994593
5586,15000,,12.0,3,1972.0,Downtown,Poor,Yes,2574447
5587,1377,2.0,1.0,1,1973.0,Rural,Good,,122111
5588,864,2.0,2.0,1,1962.0,Urban,Fair,Yes,30707
5589,3528,6.0,7.0,3,2005.0,Urban,Good,Yes,806837
5590,859,1.0,1.0,1,2012.0,Downtown,Excellent,Yes,979286
5591,700,1.0,1.0,1,1948.0,Urban,Poor,,32074
5592,3601,6.0,7.0,1,2015.0,Downtown,Good,No,802942
5593,4093,7.0,8.0,3,2014.0,Urban,Fair,Yes,788316
5594,1216,2.0,2.0,1,2001.0,Downtown,Good,Attached,175030
5595,2494,3.0,4.0,2,1964.0,Downtown,Poor,No,192872
5596,2767,3.0,4.0,1,1976.0,Urban,Excellent,Detached,652840
5597,4229,5.0,7.0,4,2005.0,Urban,Good,Yes,1285314
5598,1626,1.0,1.0,1,2016.0,Downtown,Good,Detached,339457
5599,1990,4.0,3.0,2,1950.0,Urban,Fair,Yes,173366
5600,5661,6.0,9.0,7,2016.0,Urban,Good,Attached,1367902
5601,3592,6.0,7.0,2,1954.0,Urban,Good,No,454265
5602,4540,7.0,7.0,3,1981.0,Urban,Good,No,658442
5603,9760,12.0,12.0,4,1983.0,Urban,Fair,Yes,3222528
5604,5533,8.0,10.0,1,2022.0,Downtown,,Yes,2169273
5605,7954,12.0,12.0,4,2015.0,Rural,Excellent,Detached,3352886
5606,1796,4.0,5.0,1,1993.0,Urban,,Attached,357456
5607,5592,10.0,11.0,4,2004.0,Downtown,Fair,Yes,1816786
5608,3502,5.0,5.0,1,2019.0,Urban,Excellent,Attached,1083432
5609,2881,4.0,4.0,1,2007.0,Downtown,Fair,No,728035
5610,5360,8.0,11.0,1,1962.0,Downtown,Fair,No,926314
5611,1978,3.0,2.0,2,1972.0,Suburban,Good,Yes,148103
5612,1032,3.0,3.0,1,1978.0,Rural,Poor,Detached,71624
5613,12071,12.0,12.0,4,2019.0,Rural,Good,Detached,4256018
5614,8809,12.0,12.0,4,1969.0,Urban,Good,No,3265262
5615,2631,3.0,4.0,2,1992.0,Urban,Good,Detached,396442
5616,1935,6.0,5.0,1,,Downtown,Excellent,No,1369227
5617,2511,4.0,6.0,3,1991.0,Suburban,Poor,Attached,275047
5618,6008,12.0,12.0,4,1975.0,Urban,Excellent,,2960938
5619,3013,5.0,5.0,4,2002.0,Urban,Good,Attached,935437
5620,3993,7.0,6.0,1,1968.0,Downtown,Poor,No,251372
5621,4361,6.0,8.0,1,1987.0,Downtown,Poor,No,288813
5622,2549,5.0,6.0,2,2006.0,Downtown,Good,No,794344
5623,1275,4.0,3.0,1,2015.0,Urban,Good,No,266626
5624,4186,8.0,7.0,4,1958.0,Urban,Fair,Yes,849367
5625,3006,5.0,6.0,1,1957.0,Downtown,Good,No,371998
5626,1849,1.0,3.0,1,1991.0,Downtown,Poor,Attached,79504
5627,3452,5.0,6.0,1,1982.0,Downtown,Fair,No,300127
5628,10740,12.0,,1,1963.0,Downtown,Poor,Attached,951550
5629,4652,7.0,9.0,3,2001.0,Urban,,No,848279
5630,8522,12.0,12.0,3,2015.0,Urban,Good,Attached,3308472
5631,2361,4.0,4.0,2,1995.0,Urban,Fair,Yes,355314
5632,1542,5.0,4.0,2,1988.0,Urban,Fair,No,235866
5633,6026,11.0,12.0,3,2009.0,Downtown,Fair,Yes,2587129
5634,2818,5.0,6.0,1,1998.0,Urban,Good,Yes,642869
5635,5986,8.0,10.0,4,2005.0,Rural,Fair,Detached,816206
5636,2644,5.0,5.0,2,1986.0,Downtown,Good,Attached,754186
5637,3495,6.0,7.0,1,1980.0,Downtown,Fair,Yes,335211
5638,1675,4.0,4.0,2,,Suburban,Excellent,Attached,378462
5639,13637,12.0,12.0,3,2017.0,Urban,Fair,Attached,3542799
5640,15000,12.0,12.0,4,2012.0,Urban,Excellent,Yes,5000000
5641,2425,2.0,3.0,2,1994.0,Downtown,Poor,No,146158
5642,5243,9.0,11.0,4,1999.0,Urban,Good,Attached,1667904
5643,2442,4.0,5.0,2,2013.0,Urban,Good,Yes,401699
5644,2996,5.0,5.0,3,1990.0,Urban,Fair,Attached,560998
5645,2113,2.0,2.0,1,1980.0,Downtown,Poor,No,73677
5646,8086,12.0,12.0,4,1972.0,Rural,Fair,Detached,2273980
5647,5297,8.0,9.0,2,1957.0,Downtown,Excellent,No,2183729
5648,9822,12.0,12.0,3,1987.0,Urban,Excellent,No,3590216
5649,5056,8.0,9.0,3,1999.0,Downtown,Excellent,Attached,3015357
5650,6056,12.0,12.0,4,2019.0,Suburban,Excellent,Detached,2995271
5651,685,1.0,2.0,1,1960.0,Rural,Poor,No,25000
5652,4168,8.0,7.0,2,2010.0,Downtown,Good,No,1849325
5653,4063,8.0,7.0,4,1953.0,Rural,Fair,No,605146
5654,3006,6.0,6.0,2,2008.0,Rural,Fair,No,412125
5655,5699,10.0,9.0,4,1956.0,Rural,Excellent,Yes,1522179
5656,3533,6.0,7.0,2,1977.0,Rural,Fair,Detached,351710
5657,5249,9.0,11.0,4,2017.0,Suburban,Good,Attached,1425804
5658,2510,6.0,5.0,1,,Downtown,Excellent,Yes,1093895
5659,5770,8.0,9.0,4,2004.0,Suburban,Good,Attached,1856872
5660,11546,12.0,12.0,3,1991.0,Urban,Excellent,Attached,5000000
5661,749,1.0,1.0,1,1984.0,Urban,Excellent,No,144990
5662,5955,9.0,10.0,1,1961.0,Downtown,Poor,Yes,1021018
5663,4786,8.0,10.0,4,2016.0,Urban,Good,No,1398700
5664,7200,12.0,12.0,2,2015.0,Downtown,Poor,Yes,1777363
5665,1569,2.0,2.0,2,1979.0,Downtown,,Yes,267392
5666,3192,4.0,5.0,3,1976.0,Urban,Good,No,439933
5667,2282,5.0,4.0,3,2009.0,Urban,Good,No,452698
5668,2640,4.0,4.0,1,1979.0,Downtown,Good,Detached,268254
5669,2720,2.0,5.0,2,2004.0,Urban,Good,Detached,385111
5670,3235,7.0,7.0,1,1956.0,Downtown,Good,No,393616
5671,10781,12.0,12.0,4,1953.0,Rural,,Detached,2740642
5672,2242,4.0,4.0,2,2020.0,Suburban,Good,Attached,384249
5673,4730,7.0,8.0,3,1995.0,Downtown,,No,741348
5674,3365,6.0,7.0,1,1999.0,Suburban,,Attached,574877
5675,7510,12.0,12.0,4,1989.0,Urban,Good,No,2988953
5676,1386,1.0,2.0,1,1963.0,Downtown,Poor,No,36798
5677,1524,2.0,1.0,1,1978.0,Downtown,Fair,No,75659
5678,2191,5.0,6.0,2,2014.0,Urban,Fair,Yes,435424
5679,5116,9.0,9.0,2,2015.0,Urban,Excellent,Attached,2287547
5680,3504,6.0,7.0,3,1995.0,Urban,,Attached,579744
5681,2022,4.0,4.0,1,,Urban,Good,Attached,407064
5682,2862,6.0,5.0,1,1971.0,Downtown,Fair,No,301875
5683,923,3.0,2.0,1,1986.0,Urban,Good,No,129172
5684,5391,8.0,8.0,4,1992.0,Suburban,Good,Attached,1576200
5685,2860,5.0,6.0,2,2021.0,Urban,Excellent,No,1122921
5686,6061,10.0,12.0,3,1960.0,Downtown,Good,Attached,3103277
5687,2101,5.0,5.0,1,2016.0,Downtown,Fair,No,166477
5688,4709,6.0,8.0,1,1998.0,Downtown,,No,1301046
5689,2982,6.0,5.0,3,1973.0,Urban,Good,Detached,686792
5690,15000,12.0,12.0,4,1974.0,Suburban,Fair,Attached,2688131
5691,987,3.0,3.0,1,1995.0,Downtown,Poor,Yes,101869
5692,1621,4.0,3.0,2,1986.0,Rural,Excellent,Detached,327788
5693,986,1.0,1.0,1,1991.0,Urban,,Yes,294542
5694,1796,3.0,2.0,2,2017.0,Urban,Excellent,No,272276
5695,2704,4.0,5.0,1,1984.0,Urban,Fair,No,308083
5696,1775,3.0,3.0,2,1961.0,Downtown,Fair,Detached,125118
5697,6391,12.0,12.0,2,2014.0,Downtown,Good,No,3250333
5698,3551,6.0,7.0,3,1997.0,Urban,,Detached,1029917
5699,3438,6.0,6.0,2,1957.0,Urban,,Yes,305416
5700,1176,3.0,3.0,1,1954.0,Urban,Poor,Detached,61634
5701,2226,5.0,3.0,2,1990.0,Urban,Fair,Attached,219225
5702,2324,4.0,4.0,1,1981.0,Urban,Fair,Yes,171630
5703,11225,12.0,12.0,4,2014.0,Suburban,,Attached,4553931
5704,4608,9.0,7.0,1,1983.0,Downtown,Fair,Detached,741909
5705,3318,5.0,5.0,2,1973.0,Urban,Good,Yes,381657
5706,3674,6.0,7.0,5,1992.0,Downtown,Good,No,1177139
5707,2304,3.0,4.0,4,1990.0,Rural,Good,Detached,375015
5708,3712,7.0,5.0,3,2004.0,Suburban,Good,Yes,713415
5709,9264,12.0,12.0,4,1999.0,Rural,Good,Detached,2729469
5710,3185,8.0,7.0,1,1995.0,Downtown,Good,Yes,726449
5711,2977,7.0,7.0,1,2001.0,Suburban,Poor,Detached,709486
5712,9624,12.0,12.0,1,1996.0,Downtown,Excellent,Attached,5000000
5713,3731,7.0,7.0,3,1987.0,Urban,Fair,Yes,1851505
5714,4861,5.0,7.0,1,2014.0,Downtown,Fair,No,890557
5715,2469,5.0,5.0,3,1966.0,Rural,Poor,Detached,360640
5716,4943,10.0,10.0,4,2020.0,Rural,Good,Attached,1261624
5717,1342,5.0,2.0,1,1962.0,Urban,Poor,Yes,128087
5718,2517,3.0,4.0,3,1977.0,Rural,Poor,Yes,218868
5719,2958,5.0,5.0,1,2019.0,Downtown,Good,Attached,765998
5720,3699,9.0,8.0,3,1980.0,Rural,Poor,Yes,537799
5721,2248,3.0,4.0,1,2011.0,Downtown,Good,No,580436
5722,14577,12.0,12.0,4,2017.0,Urban,Excellent,Yes,5000000
5723,2093,1.0,2.0,1,2003.0,Urban,Good,Detached,315122
5724,1923,3.0,5.0,2,1997.0,Urban,Good,Attached,345716
5725,2018,4.0,5.0,1,1956.0,Downtown,,No,197950
5726,11934,12.0,12.0,4,2004.0,Urban,Excellent,Detached,5000000
5727,2802,6.0,6.0,3,2013.0,Urban,Excellent,Attached,797252
5728,3711,4.0,6.0,2,1985.0,Urban,Poor,No,335041
5729,8382,12.0,12.0,4,2011.0,Urban,Excellent,Attached,4228959
5730,2664,8.0,5.0,2,1986.0,Urban,Fair,No,284422
5731,3250,5.0,5.0,2,1959.0,Urban,Fair,No,315418
5732,2064,3.0,1.0,1,1982.0,Downtown,Fair,No,81375
5733,15000,12.0,,4,1980.0,Suburban,Fair,Attached,3454993
5734,7690,12.0,12.0,4,1963.0,Urban,Fair,Attached,2086878
5735,9776,12.0,12.0,2,2013.0,Urban,Excellent,Detached,4577002
5736,4888,6.0,7.0,2,,Downtown,Excellent,No,2470840
5737,5933,10.0,10.0,3,1963.0,Suburban,Fair,Yes,867086
5738,3243,6.0,5.0,3,1948.0,Suburban,Fair,Attached,431352
5739,7631,12.0,12.0,4,,Suburban,Excellent,Attached,3638242
5740,1999,2.0,4.0,3,2008.0,Urban,Good,Attached,391457
5741,6448,12.0,12.0,4,1988.0,Urban,Good,Yes,2124323
5742,7098,12.0,12.0,4,1952.0,Suburban,Good,Yes,2037943
5743,6188,12.0,12.0,4,1993.0,Urban,Good,Detached,2340162
5744,4978,6.0,8.0,2,2018.0,Downtown,Excellent,No,2081773
5745,2980,4.0,6.0,2,,Downtown,Good,No,1279834
5746,1948,3.0,4.0,1,2006.0,Urban,Good,Attached,308793
5747,8050,12.0,12.0,3,1998.0,Urban,Good,Attached,2562401
5748,2813,6.0,5.0,2,1979.0,Suburban,,Attached,579276
5749,15000,12.0,12.0,4,1999.0,Urban,Good,Yes,5000000
5750,3358,6.0,6.0,3,2025.0,Urban,Excellent,Yes,1212819
5751,4050,8.0,7.0,1,1958.0,Downtown,Poor,Detached,898542
5752,9410,12.0,12.0,3,1954.0,Urban,Poor,No,1549365
5753,2636,4.0,5.0,3,1984.0,Urban,Poor,Attached,337159
5754,5859,11.0,10.0,2,1990.0,Urban,Good,Attached,1759791
5755,2456,4.0,3.0,1,1989.0,Rural,Poor,Detached,112211
5756,3760,6.0,6.0,2,1986.0,Urban,Poor,Detached,328597
5757,6056,12.0,12.0,3,2025.0,Downtown,Good,Yes,1495925
5758,2279,2.0,4.0,3,2016.0,Urban,Good,Attached,644660
5759,11545,12.0,12.0,4,2016.0,Urban,Good,Attached,5000000
5760,1374,2.0,2.0,1,2005.0,Downtown,Fair,No,206790
5761,12803,12.0,12.0,4,1954.0,Urban,Excellent,Attached,4370813
